readEducationField,2021-05-20T12:44:37.672737600
readEducationField,2021-05-26T12:14:07.437423700
readEducationField,2021-05-26T12:14:38.695842
readEducationField,2021-05-26T12:15:43.308607
readEducationField,2021-05-26T12:16:46.777545200
readEducationField,2021-05-26T13:04:18.825693600
